Name,MP ,GS ,A ,CS ,GC ,OG ,PS ,PM ,YC ,RC ,S ,B ,ESP ,BPS ,TP ,Team,Score,Opponent,H/A,GW,Pos,Difficulty rank,Difficulty desc,PID,Own%,Date,KO time,Season start price,Season end price
Delaney,90,0,0,0,1,0,0,0,0,0,0,0,12,10,2,CRY,0 - 1,EVE,Home,23,DEF,8,Favourable,107,0.5%,31/01/2015,15:00,5.0,4.9
Dann,90,0,0,0,1,0,0,0,0,0,0,0,16,16,2,CRY,0 - 1,EVE,Home,23,DEF,8,Favourable,112,1.3%,31/01/2015,15:00,5.0,4.9
Kelly,64,0,0,0,1,0,0,0,0,0,0,0,7,9,2,CRY,0 - 1,EVE,Home,23,DEF,8,Favourable,201,0.5%,31/01/2015,15:00,4.5,4.4
Puncheon,90,0,0,0,1,0,0,0,0,0,0,0,10,8,2,CRY,0 - 1,EVE,Home,23,MID,8,Favourable,119,4.9%,31/01/2015,15:00,6.0,5.5
Ledley,90,0,0,0,1,0,0,0,0,0,0,0,8,18,2,CRY,0 - 1,EVE,Home,23,MID,8,Favourable,125,0.1%,31/01/2015,15:00,5.5,5.2
Zaha,26,0,0,0,0,0,0,0,0,0,0,0,1,1,1,CRY,0 - 1,EVE,Home,23,MID,8,Favourable,280,0.5%,31/01/2015,15:00,5.5,5.1
Mutch,66,0,0,1,0,0,0,0,0,0,0,0,1,2,3,CRY,0 - 1,EVE,Home,23,MID,8,Favourable,552,0.7%,31/01/2015,15:00,5.5,5.0
McArthur,90,0,0,0,1,0,0,0,0,0,0,0,15,24,2,CRY,0 - 1,EVE,Home,23,MID,8,Favourable,598,0.0%,31/01/2015,15:00,5.5,5.2
Sanogo,70,0,0,0,1,0,0,0,0,0,0,0,2,4,2,CRY,0 - 1,EVE,Home,23,FWD,8,Favourable,26,0.8%,31/01/2015,15:00,5.0,4.7
Murray,20,0,0,0,0,0,0,0,0,0,0,0,3,2,1,CRY,0 - 1,EVE,Home,23,FWD,8,Favourable,126,0.0%,31/01/2015,15:00,5.5,4.5
Gayle,90,0,0,0,1,0,0,0,0,0,0,0,4,2,2,CRY,0 - 1,EVE,Home,23,FWD,8,Favourable,127,2.0%,31/01/2015,15:00,5.5,4.5
Chamakh,24,0,0,0,1,0,0,0,0,0,0,0,-2,3,1,CRY,0 - 1,EVE,Home,23,FWD,8,Favourable,129,0.4%,31/01/2015,15:00,5.5,5.2
Mignolet,90,0,0,1,0,0,0,0,0,0,2,0,15,24,6,LIV,2 - 0,WHU,Home,23,GKP,16,Average,200,3.8%,31/01/2015,15:00,5.5,5.4
Skrtel,90,0,0,1,0,0,0,0,0,0,0,1,21,31,7,LIV,2 - 0,WHU,Home,23,DEF,16,Average,203,6.8%,31/01/2015,15:00,6.0,5.9
Sakho,90,0,0,1,0,0,0,0,0,0,0,2,16,34,8,LIV,2 - 0,WHU,Home,23,DEF,16,Average,211,0.9%,31/01/2015,15:00,5.5,5.1
Moreno,90,0,0,1,0,0,0,0,0,0,0,0,11,24,6,LIV,2 - 0,WHU,Home,23,DEF,16,Average,579,4.3%,31/01/2015,15:00,5.5,5.1
Lucas,90,0,0,1,0,0,0,0,0,0,0,0,27,19,3,LIV,2 - 0,WHU,Home,23,MID,16,Average,215,1.7%,31/01/2015,15:00,4.5,4.3
Henderson,90,0,0,1,0,0,0,0,0,0,0,0,21,17,3,LIV,2 - 0,WHU,Home,23,MID,16,Average,216,13.0%,31/01/2015,15:00,6.0,6.6
Sterling,90,1,0,1,0,0,0,0,1,0,0,3,35,38,10,LIV,2 - 0,WHU,Home,23,MID,16,Average,217,31.3%,31/01/2015,15:00,8.5,8.3
Coutinho,80,0,2,1,0,0,0,0,0,0,0,1,41,31,10,LIV,2 - 0,WHU,Home,23,MID,16,Average,219,3.6%,31/01/2015,15:00,8.0,7.9
Ibe,10,0,0,0,0,0,0,0,0,0,0,0,9,5,1,LIV,2 - 0,WHU,Home,23,MID,16,Average,220,0.1%,31/01/2015,15:00,4.5,4.3
Can,90,0,0,1,0,0,0,0,0,0,0,0,13,13,3,LIV,2 - 0,WHU,Home,23,MID,16,Average,225,0.2%,31/01/2015,15:00,5.5,5.2
Lallana,90,0,0,1,0,0,0,0,0,0,0,0,10,14,3,LIV,2 - 0,WHU,Home,23,MID,16,Average,226,0.5%,31/01/2015,15:00,8.5,8.3
Markovic,67,0,0,1,0,0,0,0,0,0,0,0,3,5,3,LIV,2 - 0,WHU,Home,23,MID,16,Average,524,0.3%,31/01/2015,15:00,7.5,7.0
Sturridge,23,1,0,0,0,0,0,0,0,0,0,0,15,22,5,LIV,2 - 0,WHU,Home,23,FWD,16,Average,227,8.8%,31/01/2015,15:00,11.5,11.1
de Gea,90,0,0,0,1,0,0,0,0,0,0,0,12,11,2,MUN,3 - 1,LEI,Home,23,GKP,2,Very favourable,257,23.4%,31/01/2015,15:00,5.5,5.8
Jones,90,0,0,0,1,0,0,0,0,0,0,0,16,19,2,MUN,3 - 1,LEI,Home,23,DEF,2,Very favourable,260,4.5%,31/01/2015,15:00,5.5,5.0
Shaw,90,0,0,0,1,0,0,0,0,0,0,0,17,21,2,MUN,3 - 1,LEI,Home,23,DEF,2,Very favourable,266,2.8%,31/01/2015,15:00,6.0,5.7
Rojo,90,0,0,0,1,0,0,0,0,0,0,0,15,19,2,MUN,3 - 1,LEI,Home,23,DEF,2,Very favourable,582,0.7%,31/01/2015,15:00,6.0,5.7
McNair,23,0,0,0,1,0,0,0,0,0,0,0,4,4,1,MUN,3 - 1,LEI,Home,23,DEF,2,Very favourable,616,0.3%,31/01/2015,15:00,4.5,4.4
Mata,14,0,0,0,1,0,0,0,0,0,0,0,3,2,1,MUN,3 - 1,LEI,Home,23,MID,2,Very favourable,267,7.4%,31/01/2015,15:00,9.0,8.5
Valencia,76,0,0,1,0,0,0,0,0,0,0,0,12,6,3,MUN,3 - 1,LEI,Home,23,MID,2,Very favourable,269,0.8%,31/01/2015,15:00,6.0,5.7
Januzaj,90,0,0,0,1,0,0,0,0,0,0,0,13,10,2,MUN,3 - 1,LEI,Home,23,MID,2,Very favourable,279,1.1%,31/01/2015,15:00,6.5,6.1
Di María,90,0,1,0,1,0,0,0,0,0,0,0,24,16,5,MUN,3 - 1,LEI,Home,23,MID,2,Very favourable,588,16.2%,31/01/2015,15:00,9.5,9.4
Blind,90,0,2,0,1,0,0,0,0,0,0,3,37,44,11,MUN,3 - 1,LEI,Home,23,MID,2,Very favourable,597,0.6%,31/01/2015,15:00,5.5,4.9
van Persie,67,1,0,1,0,0,0,0,0,0,0,1,26,31,7,MUN,3 - 1,LEI,Home,23,FWD,2,Very favourable,282,3.1%,31/01/2015,15:00,12.5,12.0
Rooney,90,0,0,0,1,0,0,0,0,0,0,0,18,16,2,MUN,3 - 1,LEI,Home,23,FWD,2,Very favourable,284,22.1%,31/01/2015,15:00,10.5,10.6
Wilson,11,0,0,0,0,0,0,0,0,0,0,0,8,1,1,MUN,3 - 1,LEI,Home,23,FWD,2,Very favourable,286,0.4%,31/01/2015,15:00,4.5,4.3
Falcao,79,1,0,0,1,0,0,0,0,0,0,2,32,32,8,MUN,3 - 1,LEI,Home,23,FWD,2,Very favourable,603,2.7%,31/01/2015,15:00,11.0,10.3
Begovic,90,0,0,0,1,0,0,0,0,0,3,0,17,12,3,STK,3 - 1,QPR,Home,23,GKP,1,Very favourable,395,6.0%,31/01/2015,15:00,5.0,4.8
Shawcross,41,0,0,0,1,0,0,0,0,0,0,0,6,4,1,STK,3 - 1,QPR,Home,23,DEF,1,Very favourable,398,9.9%,31/01/2015,15:00,5.5,5.3
Wilson,90,0,0,0,1,0,0,0,0,0,0,0,13,11,2,STK,3 - 1,QPR,Home,23,DEF,1,Very favourable,400,0.9%,31/01/2015,15:00,4.5,4.3
Muniesa,49,0,0,0,0,0,0,0,0,0,0,0,7,4,1,STK,3 - 1,QPR,Home,23,DEF,1,Very favourable,403,0.6%,31/01/2015,15:00,4.5,4.2
Bardsley,90,0,0,0,1,0,0,0,0,0,0,0,19,10,2,STK,3 - 1,QPR,Home,23,DEF,1,Very favourable,404,0.4%,31/01/2015,15:00,5.0,4.9
Wollscheid,90,0,0,0,1,0,0,0,0,0,0,0,14,10,2,STK,3 - 1,QPR,Home,23,DEF,1,Very favourable,656,0.2%,31/01/2015,15:00,4.5,4.2
Moses,90,0,0,0,1,0,0,0,1,0,0,0,1,-2,1,STK,3 - 1,QPR,Home,23,MID,1,Very favourable,99,0.4%,31/01/2015,15:00,5.5,5.0
Ireland,71,0,2,0,1,0,0,0,0,0,0,1,20,23,9,STK,3 - 1,QPR,Home,23,MID,1,Very favourable,407,0.1%,31/01/2015,15:00,5.0,4.7
Adam,19,0,0,0,0,0,0,0,0,0,0,0,3,1,1,STK,3 - 1,QPR,Home,23,MID,1,Very favourable,408,0.5%,31/01/2015,15:00,6.0,5.4
Whelan,90,0,0,0,1,0,0,0,0,0,0,0,14,7,2,STK,3 - 1,QPR,Home,23,MID,1,Very favourable,409,0.0%,31/01/2015,15:00,5.0,4.9
Walters,90,3,0,0,1,0,0,0,1,0,0,3,76,54,19,STK,3 - 1,QPR,Home,23,MID,1,Very favourable,411,2.4%,31/01/2015,15:00,5.5,5.1
N'Zonzi,90,0,0,0,1,0,0,0,0,0,0,0,13,12,2,STK,3 - 1,QPR,Home,23,MID,1,Very favourable,412,0.4%,31/01/2015,15:00,5.0,4.9
Arnautovic,62,0,0,0,1,0,0,0,0,0,0,0,2,4,2,STK,3 - 1,QPR,Home,23,MID,1,Very favourable,417,0.6%,31/01/2015,15:00,6.5,6.2
Crouch,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,STK,3 - 1,QPR,Home,23,FWD,1,Very favourable,419,1.5%,31/01/2015,15:00,6.0,5.6
Pantilimon,90,0,0,1,0,0,0,0,1,0,4,0,16,24,6,SUN,2 - 0,BUR,Home,23,GKP,4,Very favourable,423,4.3%,31/01/2015,15:00,4.5,4.5
O'Shea,90,0,0,1,0,0,0,0,0,0,0,1,15,32,7,SUN,2 - 0,BUR,Home,23,DEF,4,Very favourable,424,7.8%,31/01/2015,15:00,4.5,4.6
van Aanholt,90,0,1,1,0,0,0,0,0,0,0,3,28,48,12,SUN,2 - 0,BUR,Home,23,DEF,4,Very favourable,541,2.1%,31/01/2015,15:00,4.5,4.1
Vergini,90,0,0,1,0,0,0,0,0,0,0,0,15,30,6,SUN,2 - 0,BUR,Home,23,DEF,4,Very favourable,561,0.5%,31/01/2015,15:00,4.5,4.5
Réveillere,90,0,1,1,0,0,0,0,0,0,0,2,24,36,11,SUN,2 - 0,BUR,Home,23,DEF,4,Very favourable,624,0.0%,31/01/2015,15:00,4.5,4.5
Johnson,85,0,0,1,0,0,0,0,1,0,0,0,15,9,2,SUN,2 - 0,BUR,Home,23,MID,4,Very favourable,429,3.3%,31/01/2015,15:00,6.5,5.9
Larsson,90,0,0,1,0,0,0,0,1,0,0,0,12,0,2,SUN,2 - 0,BUR,Home,23,MID,4,Very favourable,431,5.2%,31/01/2015,15:00,5.5,5.3
Bridcutt,90,0,0,1,0,0,0,0,0,0,0,0,14,14,3,SUN,2 - 0,BUR,Home,23,MID,4,Very favourable,437,0.3%,31/01/2015,15:00,4.5,4.2
Gómez,90,0,0,1,0,0,0,0,0,0,0,0,14,11,3,SUN,2 - 0,BUR,Home,23,MID,4,Very favourable,439,0.1%,31/01/2015,15:00,5.5,5.1
Álvarez,5,0,0,0,0,0,0,0,0,0,0,0,1,3,1,SUN,2 - 0,BUR,Home,23,MID,4,Very favourable,596,0.0%,31/01/2015,15:00,6.0,5.7
Wickham,75,1,0,1,0,0,0,0,0,0,0,0,28,28,6,SUN,2 - 0,BUR,Home,23,FWD,4,Very favourable,440,0.7%,31/01/2015,15:00,6.0,5.6
Fletcher,16,0,0,0,0,0,0,0,0,0,0,0,2,3,1,SUN,2 - 0,BUR,Home,23,FWD,4,Very favourable,441,0.5%,31/01/2015,15:00,5.5,5.0
Graham,15,0,0,0,0,0,0,0,0,0,0,0,3,3,1,SUN,2 - 0,BUR,Home,23,FWD,4,Very favourable,446,0.0%,31/01/2015,15:00,5.0,4.7
Defoe,74,1,0,1,0,0,0,0,0,0,0,0,38,27,6,SUN,2 - 0,BUR,Home,23,FWD,4,Very favourable,662,1.3%,31/01/2015,15:00,4.0,4.8
Foster,90,0,0,0,3,0,0,0,0,0,1,0,4,8,1,WBA,0 - 3,TOT,Home,23,GKP,25,Difficult,477,7.0%,31/01/2015,15:00,4.5,4.5
Wisdom,60,0,0,0,2,0,0,0,0,0,0,0,6,15,1,WBA,0 - 3,TOT,Home,23,DEF,25,Difficult,207,22.1%,31/01/2015,15:00,4.0,4.0
McAuley,90,0,0,0,3,0,0,0,0,0,0,0,5,11,1,WBA,0 - 3,TOT,Home,23,DEF,25,Difficult,479,0.1%,31/01/2015,15:00,5.0,4.7
Dawson,90,0,0,0,3,0,0,0,0,0,0,0,2,16,1,WBA,0 - 3,TOT,Home,23,DEF,25,Difficult,480,2.6%,31/01/2015,15:00,4.5,4.5
Lescott,90,0,0,0,3,0,0,0,0,0,0,0,-1,5,1,WBA,0 - 3,TOT,Home,23,DEF,25,Difficult,483,1.5%,31/01/2015,15:00,5.0,5.1
Dorrans,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,WBA,0 - 3,TOT,Home,23,MID,25,Difficult,488,0.5%,31/01/2015,15:00,5.0,4.7
Gardner,30,0,0,0,1,0,0,0,0,0,0,0,1,3,1,WBA,0 - 3,TOT,Home,23,MID,25,Difficult,489,0.1%,31/01/2015,15:00,5.5,5.5
Morrison,87,0,0,0,3,0,0,0,0,0,0,0,14,16,2,WBA,0 - 3,TOT,Home,23,MID,25,Difficult,490,0.0%,31/01/2015,15:00,5.5,5.5
Brunt,90,0,0,0,3,0,0,0,0,0,0,0,12,11,2,WBA,0 - 3,TOT,Home,23,MID,25,Difficult,492,0.3%,31/01/2015,15:00,5.5,5.2
Yacob,90,0,0,0,3,0,0,0,1,0,0,0,9,8,1,WBA,0 - 3,TOT,Home,23,MID,25,Difficult,493,0.2%,31/01/2015,15:00,4.5,4.4
McManaman,59,0,0,0,2,0,0,0,0,0,0,0,3,-3,1,WBA,0 - 3,TOT,Home,23,MID,25,Difficult,667,0.0%,31/01/2015,15:00,4.5,4.4
Anichebe,90,0,0,0,3,0,0,0,0,0,0,0,0,3,2,WBA,0 - 3,TOT,Home,23,FWD,25,Difficult,495,0.2%,31/01/2015,15:00,5.0,4.9
Berahino,90,0,0,0,3,0,0,0,1,0,0,0,6,2,1,WBA,0 - 3,TOT,Home,23,FWD,25,Difficult,496,12.7%,31/01/2015,15:00,5.5,5.6
Ideye,31,0,0,0,1,0,0,0,0,0,0,0,1,3,1,WBA,0 - 3,TOT,Home,23,FWD,25,Difficult,531,0.0%,31/01/2015,15:00,6.0,4.8
Courtois,90,0,0,0,1,0,0,0,0,0,4,0,10,12,3,CHE,1 - 1,MCI,Home,23,GKP,36,Extremely difficult,78,8.4%,31/01/2015,17:30,6.0,5.9
Cahill,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,CHE,1 - 1,MCI,Home,23,DEF,36,Extremely difficult,79,13.5%,31/01/2015,17:30,6.5,6.3
Terry,90,0,0,0,1,0,0,0,0,0,0,0,2,13,2,CHE,1 - 1,MCI,Home,23,DEF,36,Extremely difficult,80,19.0%,31/01/2015,17:30,6.5,7.1
Ivanovic,90,0,0,0,1,0,0,0,0,0,0,0,6,8,2,CHE,1 - 1,MCI,Home,23,DEF,36,Extremely difficult,81,23.0%,31/01/2015,17:30,7.0,7.7
Azpilicueta,90,0,0,0,1,0,0,0,0,0,0,0,10,11,2,CHE,1 - 1,MCI,Home,23,DEF,36,Extremely difficult,82,6.5%,31/01/2015,17:30,6.0,6.2
Zouma,90,0,0,0,1,0,0,0,0,0,0,0,5,16,2,CHE,1 - 1,MCI,Home,23,DEF,36,Extremely difficult,540,0.3%,31/01/2015,17:30,5.0,4.2
Ramires,90,0,0,0,1,0,0,0,0,0,0,0,10,11,2,CHE,1 - 1,MCI,Home,23,MID,36,Extremely difficult,86,0.4%,31/01/2015,17:30,5.5,5.3
Hazard,90,0,1,0,1,0,0,0,0,0,0,3,16,27,8,CHE,1 - 1,MCI,Home,23,MID,36,Extremely difficult,89,35.9%,31/01/2015,17:30,10.0,10.8
Oscar,90,0,0,0,1,0,0,0,0,0,0,0,14,7,2,CHE,1 - 1,MCI,Home,23,MID,36,Extremely difficult,90,8.4%,31/01/2015,17:30,8.5,7.9
Willian,79,0,0,0,1,0,0,0,0,0,0,0,12,10,2,CHE,1 - 1,MCI,Home,23,MID,36,Extremely difficult,94,0.4%,31/01/2015,17:30,8.0,7.7
Matic,90,0,0,0,1,0,0,0,0,0,0,0,10,18,2,CHE,1 - 1,MCI,Home,23,MID,36,Extremely difficult,95,3.9%,31/01/2015,17:30,5.5,5.5
Loftus-Cheek,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,CHE,1 - 1,MCI,Home,23,MID,36,Extremely difficult,670,0.0%,31/01/2015,17:30,4.5,5.0
Remy,86,1,0,0,1,0,0,0,0,0,0,1,26,20,7,CHE,1 - 1,MCI,Home,23,FWD,36,Extremely difficult,335,2.0%,31/01/2015,17:30,7.5,6.9
Drogba,11,0,0,0,0,0,0,0,0,0,0,0,1,1,1,CHE,1 - 1,MCI,Home,23,FWD,36,Extremely difficult,542,1.0%,31/01/2015,17:30,6.5,5.9
Guzan,90,0,0,0,5,0,0,0,0,0,3,0,5,7,1,AVL,0 - 5,ARS,Away,23,GKP,31,Very difficult,30,13.9%,01/02/2015,13:30,4.5,4.6
Clark,90,0,0,0,5,0,0,0,1,0,0,0,2,11,-1,AVL,0 - 5,ARS,Away,23,DEF,31,Very difficult,32,0.7%,01/02/2015,13:30,4.5,4.2
Okore,90,0,0,0,5,0,0,0,0,0,0,0,10,17,0,AVL,0 - 5,ARS,Away,23,DEF,31,Very difficult,36,0.2%,01/02/2015,13:30,4.5,4.2
Hutton,90,0,0,0,5,0,0,0,0,0,0,0,5,15,0,AVL,0 - 5,ARS,Away,23,DEF,31,Very difficult,539,12.7%,01/02/2015,13:30,4.0,4.3
Delph,90,0,0,0,5,0,0,0,0,0,0,0,2,17,2,AVL,0 - 5,ARS,Away,23,MID,31,Very difficult,40,0.8%,01/02/2015,13:30,5.0,4.8
Westwood,15,0,0,0,1,0,0,0,0,0,0,0,7,2,1,AVL,0 - 5,ARS,Away,23,MID,31,Very difficult,44,0.3%,01/02/2015,13:30,5.0,4.7
Richardson,90,0,0,0,5,0,0,0,0,0,0,0,7,17,2,AVL,0 - 5,ARS,Away,23,MID,31,Very difficult,51,0.2%,01/02/2015,13:30,5.0,4.9
Sinclair,25,0,0,0,2,0,0,0,0,0,0,0,2,3,1,AVL,0 - 5,ARS,Away,23,MID,31,Very difficult,251,0.1%,01/02/2015,13:30,5.5,4.9
Cleverley,65,0,0,0,3,0,0,0,0,0,0,0,4,18,2,AVL,0 - 5,ARS,Away,23,MID,31,Very difficult,274,0.1%,01/02/2015,13:30,5.5,5.3
Sánchez,75,0,0,0,4,0,0,0,0,0,0,0,5,9,2,AVL,0 - 5,ARS,Away,23,MID,31,Very difficult,581,0.6%,01/02/2015,13:30,4.5,4.4
Carles Gil,90,0,0,0,5,0,0,0,1,0,0,0,6,19,1,AVL,0 - 5,ARS,Away,23,MID,31,Very difficult,661,0.2%,01/02/2015,13:30,4.0,4.2
Agbonlahor,25,0,0,0,2,0,0,0,0,0,0,0,0,2,1,AVL,0 - 5,ARS,Away,23,FWD,31,Very difficult,52,1.4%,01/02/2015,13:30,5.5,5.0
Weimann,65,0,0,0,3,0,0,0,0,0,0,0,9,4,2,AVL,0 - 5,ARS,Away,23,FWD,31,Very difficult,53,2.4%,01/02/2015,13:30,5.5,5.1
Benteke,90,0,0,0,5,0,0,0,0,0,0,0,-4,1,2,AVL,0 - 5,ARS,Away,23,FWD,31,Very difficult,54,0.5%,01/02/2015,13:30,8.0,8.0
Fabianski,90,0,0,1,0,0,0,0,0,0,4,2,16,29,9,SWA,1 - 0,SOU,Away,23,GKP,28,Difficult,448,5.4%,01/02/2015,16:00,5.0,5.3
Naughton,81,0,0,1,0,0,0,0,0,0,0,0,14,23,6,SWA,1 - 0,SOU,Away,23,DEF,28,Difficult,370,0.2%,01/02/2015,16:00,4.5,4.0
Williams,90,0,0,1,0,0,0,0,0,0,0,1,24,25,7,SWA,1 - 0,SOU,Away,23,DEF,28,Difficult,449,8.4%,01/02/2015,16:00,5.0,5.4
Taylor,90,0,0,1,0,0,0,0,1,0,0,0,13,21,5,SWA,1 - 0,SOU,Away,23,DEF,28,Difficult,450,6.1%,01/02/2015,16:00,4.5,4.8
Rangel,9,0,0,0,0,0,0,0,0,0,0,0,1,4,1,SWA,1 - 0,SOU,Away,23,DEF,28,Difficult,452,0.6%,01/02/2015,16:00,5.0,4.9
Amat,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,SWA,1 - 0,SOU,Away,23,DEF,28,Difficult,457,0.2%,01/02/2015,16:00,4.5,4.1
Fernández,90,0,0,1,0,0,0,0,0,0,0,0,15,22,6,SWA,1 - 0,SOU,Away,23,DEF,28,Difficult,584,0.1%,01/02/2015,16:00,5.0,4.9
Carroll,90,0,0,1,0,0,0,0,0,0,0,0,16,21,3,SWA,1 - 0,SOU,Away,23,MID,28,Difficult,380,0.2%,01/02/2015,16:00,4.5,4.4
Dyer,90,0,0,1,0,0,0,0,0,0,0,0,13,15,3,SWA,1 - 0,SOU,Away,23,MID,28,Difficult,461,5.4%,01/02/2015,16:00,5.5,5.2
Shelvey,90,1,0,1,0,0,0,0,0,0,0,3,31,31,11,SWA,1 - 0,SOU,Away,23,MID,28,Difficult,465,2.7%,01/02/2015,16:00,5.5,5.2
Fulton,90,0,0,1,0,0,0,0,0,0,0,0,17,12,3,SWA,1 - 0,SOU,Away,23,MID,28,Difficult,469,0.0%,01/02/2015,16:00,4.5,4.4
Gomis,90,0,0,1,0,0,0,0,0,0,0,0,9,0,2,SWA,1 - 0,SOU,Away,23,FWD,28,Difficult,474,0.4%,01/02/2015,16:00,7.0,6.5
Emnes,15,0,0,0,0,0,0,0,0,0,0,0,2,2,1,SWA,1 - 0,SOU,Away,23,FWD,28,Difficult,475,0.0%,01/02/2015,16:00,5.0,4.9
Barrow,77,0,1,1,0,0,0,0,0,0,0,0,18,17,5,SWA,1 - 0,SOU,Away,23,FWD,28,Difficult,627,0.0%,01/02/2015,16:00,4.5,4.4
Ospina,90,0,0,1,0,0,0,0,0,0,2,0,15,24,6,ARS,5 - 0,AVL,Home,23,GKP,4,Very favourable,543,1.0%,01/02/2015,13:30,5.0,5.0
Koscielny,90,0,0,1,0,0,0,0,0,0,0,0,13,20,6,ARS,5 - 0,AVL,Home,23,DEF,4,Very favourable,2,7.5%,01/02/2015,13:30,6.0,6.1
Mertesacker,90,0,0,1,0,0,0,0,0,0,0,0,18,33,6,ARS,5 - 0,AVL,Home,23,DEF,4,Very favourable,6,4.1%,01/02/2015,13:30,6.0,6.1
Monreal,90,0,0,1,0,0,0,0,0,0,0,0,15,31,6,ARS,5 - 0,AVL,Home,23,DEF,4,Very favourable,7,1.5%,01/02/2015,13:30,5.0,4.9
Bellerín,90,1,0,1,0,0,0,0,0,0,0,0,35,39,12,ARS,5 - 0,AVL,Home,23,DEF,4,Very favourable,9,0.9%,01/02/2015,13:30,4.5,4.8
Walcott,69,1,0,1,0,0,0,0,0,0,0,0,32,23,8,ARS,5 - 0,AVL,Home,23,MID,4,Very favourable,11,0.7%,01/02/2015,13:30,9.0,8.2
Ramsey,76,0,0,1,0,0,0,0,0,0,0,0,17,12,3,ARS,5 - 0,AVL,Home,23,MID,4,Very favourable,12,11.0%,01/02/2015,13:30,9.0,8.8
Rosicky,21,0,0,0,0,0,0,0,0,0,0,0,5,2,1,ARS,5 - 0,AVL,Home,23,MID,4,Very favourable,13,0.7%,01/02/2015,13:30,5.0,4.6
Cazorla,90,1,2,1,0,0,0,0,0,0,0,3,50,60,17,ARS,5 - 0,AVL,Home,23,MID,4,Very favourable,16,10.1%,01/02/2015,13:30,8.5,8.4
Flamini,14,0,0,0,0,0,0,0,0,0,0,0,3,3,1,ARS,5 - 0,AVL,Home,23,MID,4,Very favourable,20,0.3%,01/02/2015,13:30,5.0,4.8
Özil,90,1,1,1,0,0,0,0,0,0,0,2,46,46,13,ARS,5 - 0,AVL,Home,23,MID,4,Very favourable,21,1.8%,01/02/2015,13:30,9.0,9.0
Coquelin,90,0,0,1,0,0,0,0,0,0,0,0,20,20,3,ARS,5 - 0,AVL,Home,23,MID,4,Very favourable,571,0.2%,01/02/2015,13:30,4.5,4.5
Giroud,69,1,1,1,0,0,0,0,0,0,0,1,33,42,10,ARS,5 - 0,AVL,Home,23,FWD,4,Very favourable,25,9.3%,01/02/2015,13:30,8.5,8.7
Akpom,21,0,1,0,0,0,0,0,0,0,0,0,23,10,4,ARS,5 - 0,AVL,Home,23,FWD,4,Very favourable,27,0.0%,01/02/2015,13:30,5.0,4.8
Forster,90,0,0,0,1,0,0,0,0,0,0,0,2,7,2,SOU,0 - 1,SWA,Home,23,GKP,11,Average,560,15.5%,01/02/2015,16:00,5.0,5.3
Bertrand,88,0,0,0,1,0,0,0,0,1,0,0,6,11,-1,SOU,0 - 1,SWA,Home,23,DEF,11,Average,84,30.9%,01/02/2015,16:00,5.0,5.8
Fonte,90,0,0,0,1,0,0,0,0,0,0,0,11,17,2,SOU,0 - 1,SWA,Home,23,DEF,11,Average,341,11.3%,01/02/2015,16:00,5.5,5.8
Clyne,90,0,0,0,1,0,0,0,0,0,0,0,7,19,2,SOU,0 - 1,SWA,Home,23,DEF,11,Average,342,29.9%,01/02/2015,16:00,5.0,5.9
Yoshida,90,0,0,0,1,0,0,0,1,0,0,0,3,10,1,SOU,0 - 1,SWA,Home,23,DEF,11,Average,343,0.6%,01/02/2015,16:00,4.5,4.1
Davis,90,0,0,0,1,0,0,0,0,0,0,0,8,18,2,SOU,0 - 1,SWA,Home,23,MID,11,Average,350,1.9%,01/02/2015,16:00,5.0,4.7
Ward-Prowse,90,0,0,0,1,0,0,0,0,0,0,0,24,13,2,SOU,0 - 1,SWA,Home,23,MID,11,Average,351,1.9%,01/02/2015,16:00,5.0,4.8
Reed,62,0,0,1,0,0,0,0,0,0,0,0,0,11,3,SOU,0 - 1,SWA,Home,23,MID,11,Average,355,0.1%,01/02/2015,16:00,4.5,4.3
Tadic,90,0,0,0,1,0,0,0,0,0,0,0,3,11,2,SOU,0 - 1,SWA,Home,23,MID,11,Average,356,6.0%,01/02/2015,16:00,7.5,7.4
Mané,28,0,0,0,1,0,0,0,0,0,0,0,18,3,1,SOU,0 - 1,SWA,Home,23,MID,11,Average,604,0.3%,01/02/2015,16:00,7.0,6.3
Elia,90,0,0,0,1,0,0,0,0,0,0,0,9,15,2,SOU,0 - 1,SWA,Home,23,MID,11,Average,655,3.5%,01/02/2015,16:00,5.5,4.3
Pellè,90,0,0,0,1,0,0,0,0,0,0,0,0,3,2,SOU,0 - 1,SWA,Home,23,FWD,11,Average,362,16.6%,01/02/2015,16:00,7.5,7.5
Seager,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,SOU,0 - 1,SWA,Home,23,FWD,11,Average,649,0.0%,01/02/2015,16:00,4.5,4.5
Ospina,90,0,0,0,2,0,0,0,0,0,7,0,11,16,3,ARS,1 - 2,TOT,Away,24,GKP,23,Difficult,543,1.5%,07/02/2015,12:45,5.0,5.0
Koscielny,90,0,0,0,2,0,0,0,1,0,0,0,12,6,0,ARS,1 - 2,TOT,Away,24,DEF,23,Difficult,2,7.9%,07/02/2015,12:45,6.0,6.1
